ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged 
582509513,"Hrt Brk -- Pop Duo EP, website and a$$ets (Canceled)",Pop,Music,USD,2014-10-01 03:00:00,17500,2014-09-01 04:46:51,545,canceled,3,US,545
1400313622,Be Astonished,Documentary,Film & Video,USD,2014-06-30 16:44:12,1500,2014-05-21 16:44:12,1525,successful,19,US,1525
218413801,"Trackase: virtually indestructible, fully trackable luggage",Product Design,Design,GBP,2015-02-03 13:09:24,30000,2014-12-05 13:09:24,4263,failed,31,GB,6683.70388098
1395525305,Puffs Magic Boots by The Leather Dragon Leather Works,Childrenswear,Fashion,USD,2015-09-22 03:20:22,6500,2015-08-23 03:20:22,150,failed,2,US,150
1490749083,Keep the Heart of Literature Beating,Literary Journals,Publishing,USD,2015-09-11 06:21:22,5000,2015-08-12 06:21:22,6450,successful,109,US,6450
1313849434,As I Have Experience Documentary,Documentary,Film & Video,USD,2015-04-15 03:45:00,30000,2015-02-26 21:45:46,2585,failed,8,US,2585
1360835326,Hit the MARC,Webseries,Film & Video,USD,2012-05-09 00:02:42,1000,2012-03-10 00:02:42,1138,successful,58,US,1138
206750016,OUR VOICES - An Art Book Celebrating Multi-Cultural Beauty,Art Books,Publishing,USD,2013-12-13 03:45:05,12000,2013-11-13 03:45:05,4936,failed,36,US,4936
647740666,Tome of Beasts: 400+ New Monsters for 5th Edition,Tabletop Games,Games,USD,2015-11-04 04:00:00,20000,2015-10-05 14:45:21,191431,successful,2312,US,191431
1800935258,Help Those Manic Seas and The Absent Center get to SXSW!,Indie Rock,Music,USD,2012-03-05 04:31:24,500,2012-02-04 04:31:24,790,successful,18,US,790
2073871962,Maestro Kids Spring Concert,Classical Music,Music,USD,2015-04-20 00:00:00,2200,2015-03-25 02:27:21,3387,successful,47,US,3387
149517411,"Video Game: Tunnel Rush, 2D Side Scroller.",Video Games,Games,AUD,2014-06-17 05:55:01,600,2014-05-18 05:55:01,0,failed,0,AU,0
729072283,Support Opening TuShea Crafts!,Crafts,Crafts,USD,2014-09-21 20:07:49,20,2014-08-22 20:07:49,0,failed,0,US,0
749580740,Karen Koenig's Truce,Indie Rock,Music,USD,2012-05-11 03:22:00,3000,2012-04-03 02:30:55,3040,successful,62,US,3040
1287382594,Text Adventures on Mobile Devices (Kindle/iPad),Fiction,Publishing,USD,2010-10-16 07:00:00,5000,2010-09-21 18:24:48,2770,failed,42,US,2770
1907646205,A  N  Y  T  I  M  E   T  V®  Free Apps Tv,Apps,Technology,EUR,2015-12-13 19:23:22,80000,2015-11-13 19:23:22,200,failed,6,FR,215.260692
1649803279,Game Crates (Canceled),Tabletop Games,Games,CAD,2014-07-20 18:25:17,15000,2014-06-20 18:25:17,1080,canceled,42,CA,996.6556656
421982830,Country roads cookie shop!,Food,Food,USD,2015-03-29 05:07:50,400,2015-02-27 05:07:50,0,failed,0,US,0
1598497851,Blaq Lotus E-couture,Design,Design,USD,2015-05-09 22:44:57,2000,2015-04-09 22:44:57,0,failed,0,US,0
1368225386,Chapters: The Tailer,Shorts,Film & Video,USD,2013-01-18 06:00:00,1000,2012-12-28 07:17:03,25,failed,1,US,25
983125342,Garlic Press Original Design ©rjnopperdesigns,Product Design,Design,USD,2015-12-31 15:58:32,5000,2015-12-01 15:58:32,123,failed,4,US,123
2097551802,Fame&Glory,Video Games,Games,USD,2015-11-18 19:45:39,1000,2015-10-19 19:45:39,0,failed,0,US,0
694315788,Space Age Apparel,Apparel,Fashion,USD,2016-03-17 17:21:28,5000,2016-02-16 18:21:28,64,failed,2,US,64
1754119894,Taupe - the second album.,Music,Music,GBP,2016-08-28 21:00:00,1500,2016-07-02 10:36:38,1605,successful,67,GB,254.82193757
785030132,"Alex Menocal: New York City, 2011(and you get original art)",Art,Art,USD,2010-12-20 17:48:56,4500,2010-11-20 17:48:56,6158.1,successful,102,US,6158.1
1754098943,Superiors,Comic Books,Comics,USD,2016-09-22 03:43:35,3000,2016-08-23 03:43:35,177,failed,14,US,0
1956552261,LÜFAPRO: Squeeze. Lather. Wash.,Product Design,Design,USD,2016-09-05 15:19:53,20000,2016-08-06 15:19:53,10055,failed,125,US,6176
352092378,GallonGear,Apparel,Fashion,USD,2014-12-31 17:42:25,45000,2014-12-01 17:42:25,13,failed,4,US,13
2134993412,Trubador: the Hands-Free iPad Case for Awesome People,Product Design,Design,USD,2011-08-01 15:34:29,15000,2011-05-23 15:34:29,3776,failed,60,US,3776
630345864,NOZ,Product Design,Design,USD,2015-11-27 16:07:02,25000,2015-09-28 16:07:02,668,failed,26,US,668
2064662243,""" Raymond and Quilbert "" The story of true friends. E-Book",Children's Books,Publishing,USD,2013-09-30 18:00:00,3900,2013-08-26 22:38:52,0,failed,0,US,0
2118566485,VERSUS Volume 1 (Red 5 Comics),Comic Books,Comics,CAD,2015-08-05 21:05:34,7500,2015-07-06 21:05:34,1555,failed,36,CA,1236.8441077
584839030,REV - The World's Best Shaker Bottle (Suspended),Design,Design,CAD,2016-05-18 18:07:57,70000,2016-04-18 18:07:57,2551,suspended,54,CA,1990.09244648
613874523,"86'd- Restaurant inventory, order and loss prevention system",Restaurants,Food,USD,2016-04-22 17:12:02,500000,2016-03-23 16:12:02,1,failed,1,US,1
1698346165,Binder Wallet,Product Design,Design,USD,2015-12-03 18:15:48,12000,2015-11-03 18:15:48,1715,failed,140,US,1715
117864758,The B.M. Hair Company Cancer/Alopecia Project,Art,Art,USD,2014-07-12 18:22:14,400,2014-06-12 18:22:14,1,failed,1,US,1
838845097,Ghettopoly Board Game Reprint 1000 copies ( limited ),Tabletop Games,Games,USD,2013-05-11 19:43:13,70000,2013-04-11 19:43:13,1111,failed,16,US,1111
1170128640,An honourable poem set to film - used at military funerals,Narrative Film,Film & Video,AUD,2015-05-15 04:23:55,19684,2015-04-10 04:23:55,0,failed,0,AU,0
769387827,Abletigre Triple EP & Field Show + Art & Journal Book,Electronic Music,Music,USD,2013-01-18 01:07:06,25000,2012-12-19 01:07:06,336,failed,5,US,336
1778546326,GATE WARS - Episode 1 - Trailer,Science Fiction,Film & Video,USD,2015-10-13 22:31:50,1200,2015-09-12 22:31:50,63,failed,5,US,63
426652206,We are animating the classic radio series: LIGHTS OUT,Webseries,Film & Video,USD,2013-07-03 22:00:06,4500,2013-06-03 22:00:06,50,failed,2,US,50
581436454,Here comes Goody Cottage...a place to Gather...Create...Grow,Food,Food,USD,2013-03-24 00:20:23,5000,2013-03-19 00:20:23,30,failed,2,US,30
1125638454,"Remotte, the first remote control for Google Glass",Hardware,Technology,USD,2013-12-21 16:00:48,70000,2013-11-20 16:00:48,14483,canceled,231,US,14483
893932483,Age of Kings - A RPG and Strategy online game in real time,Video Games,Games,EUR,2016-12-08 17:55:41,70000,2016-10-24 17:55:41,30,live,3,ES,21.7722622
47663923,What is the Name of That Plant or Tree?,Publishing,Publishing,USD,2014-09-04 22:37:15,250,2014-08-20 22:37:15,45,failed,4,US,45
647155206,Raining Knowledge: A Fun Cultural History of Pie à la Mode,Children's Books,Publishing,USD,2013-10-15 04:04:00,1806,2013-09-04 12:23:37,2186,successful,13,US,2186
1887171620,PermaCubeRevolution,Farms,Food,USD,2016-06-15 19:45:56,25000,2016-05-16 19:45:56,25279,successful,36,US,25279
627084671,"Sweet Dirt: Coffee, roasted, traveled, served, by bicycle!",Food,Food,USD,2014-03-14 22:27:06,5000,2014-02-12 23:27:06,2088,failed,36,US,2088
175085264,CARGO CULT Images & Quotes created at (Burning Man),Art Books,Publishing,USD,2014-03-09 21:00:21,60000,2014-01-08 22:00:21,60976.4,successful,299,US,60976.4
295068731,Grand Canyon at Night,Places,Photography,USD,2016-06-09 05:00:00,1250,2016-05-12 18:06:25,4238,successful,91,US,4238
1386907977,"MARS & EARTH HOUSE, HOME & BUILDING WORKSHOP HOTEL RESORT...",Design,Design,GBP,2015-04-05 02:51:00,90000,2015-03-06 02:37:31,5,canceled,4,GB,7.6786633
1359524212,Yugioh/Magic/Pokemon,Film & Video,Film & Video,USD,2016-02-26 15:16:21,100,2016-01-27 15:16:21,100,successful,1,US,100
769351535,kairos,Accessories,Fashion,USD,2014-09-13 20:10:55,500,2014-07-15 20:10:55,510,successful,17,US,510
1802938999,Wig Hatz 4 Cancer,Accessories,Fashion,USD,2014-11-03 14:58:02,3500,2014-10-04 14:58:02,0,failed,0,US,0
1935848045,Father Like Son - A Senior Thesis Student Short Film,Shorts,Film & Video,USD,2013-04-07 20:56:23,3000,2013-03-08 20:56:23,3667,successful,57,US,3667
731319669,Lend Me a Smile,Young Adult,Publishing,USD,2015-03-02 17:58:06,5500,2015-01-16 17:58:06,2180,failed,27,US,2180
829867333,Color Me Beautiful Poetry Book Release Party & Afterglow,Poetry,Publishing,USD,2011-06-14 06:52:19,500,2011-05-15 06:52:19,522,successful,18,US,522
248197123,"CGI 3D Animated Short-movie ""135.1""",Animation,Film & Video,EUR,2016-12-02 02:36:23,3000,2016-11-02 01:36:23,0,failed,0,FR,0
1610654418,Netlabel Ionosonde Recordings phyically released CD project,Electronic Music,Music,USD,2013-12-26 06:09:50,1500,2013-11-26 06:09:50,100,failed,3,US,100
618548805,Daily Bake News by GLINCON,Animation,Film & Video,USD,2016-09-11 23:00:43,5000,2016-08-12 23:00:43,16723,successful,127,US,3718
2127060769,Spell Saga ~ New Language Launch ~,Tabletop Games,Games,USD,2015-08-02 04:54:03,25,2015-07-01 04:54:03,3638,successful,86,US,3638
1209182818,Beautiful Small Machines are Yes!,Music,Music,USD,2011-12-21 01:10:32,17000.11,2011-11-16 01:10:32,17901.77,successful,160,US,17901.77
1423046883,GOBOTOCO (for IOS & Android) (Canceled),Mobile Games,Games,EUR,2015-09-30 23:59:00,16007,2015-08-28 11:30:06,241,canceled,8,FR,273.09741148
1285179179,Inter Rail,Journalism,Journalism,EUR,2017-01-04 11:48:45,200,2016-11-05 10:48:45,360,live,9,FR,0
670236518,Ecstasy,Art,Art,USD,2013-08-05 05:59:00,6000,2013-07-09 20:51:39,7001,successful,20,US,7001
98171660,Viral Idol - Artist Discovery & Development (Mobile App),Music,Music,USD,2016-08-21 00:30:51,350000,2016-07-22 00:30:51,0,canceled,0,US,0
915358525,The Shakespeare Chronicles - Star-Crossed Lovers,Shorts,Film & Video,USD,2010-09-22 16:57:42,2500,2010-08-23 16:57:42,2555.03,successful,35,US,2555.03
1105787387,Launch Eminent Fash in Boston Fashion Week!,Fashion,Fashion,USD,2010-09-18 19:20:26,2500,2010-08-19 19:20:26,41,failed,2,US,41
1544138448,CursiveLogic: Cursive is Endangered Together We Can Save It,Academic,Publishing,USD,2015-02-20 01:17:46,25000,2015-01-21 01:17:46,33637,successful,649,US,33637
1259005465,Indiecan,Webseries,Film & Video,GBP,2013-05-01 21:00:00,850,2013-03-07 15:05:49,10,failed,1,GB,15.1458699
1136319285,"vopio, your world with subtitles",Translations,Publishing,USD,2015-03-01 00:00:00,2500,2015-01-29 17:16:48,225,failed,13,US,225
1709008439,"""Genesis: The Beginning"" - The World's First TEAM of Black Superheroes",Narrative Film,Film & Video,USD,2010-04-15 08:59:00,30000,2010-01-15 09:03:30,6675,failed,78,US,6675
1679658881,Bankably Nuts,Comedy,Film & Video,USD,2015-05-02 18:43:57,5000,2015-03-23 17:43:57,5135,successful,42,US,5135
326517200,BJ Bowen - Finding Home (Homeless Singer/Songwriter),Country & Folk,Music,USD,2015-01-15 02:24:46,10000,2014-12-16 02:24:46,140,failed,5,US,140
401709919,Roamer,Technology,Technology,USD,2014-10-29 00:09:40,8550,2014-10-08 01:09:40,620,failed,7,US,620
497763622,for the love of l.a.: miss amy's first gallery show,Painting,Art,USD,2011-02-21 19:18:40,3000,2010-11-23 19:18:40,400,failed,11,US,400
1760591449,Coffee-table Photobook of Washington State Islands,Photography,Photography,USD,2011-03-10 00:51:14,15000,2011-02-08 00:51:14,10,failed,1,US,10
1396734904,Crafts for Graduation,DIY,Crafts,USD,2014-09-22 10:03:39,300,2014-07-24 10:03:39,41,failed,4,US,41
1096148130,Ilk Outerwear - Reinventing the Cardigan,Apparel,Fashion,USD,2014-11-30 09:00:00,40000,2014-10-08 01:35:16,10992,failed,87,US,10992
1439361720,@scabscartoon,Animation,Film & Video,USD,2016-08-08 04:56:56,1000,2016-07-09 04:56:56,337,failed,8,US,75
1201997048,Hippie Handmade Jewelry: Launch the First Collection,Jewelry,Fashion,USD,2015-06-16 00:27:04,15000,2015-05-17 00:27:04,499,failed,11,US,499
1283094595,Mid-Life Crisis Meets Organic Farming Dream,Farms,Food,USD,2014-09-07 20:27:08,2000,2014-08-18 20:27:08,305,failed,8,US,305
945665227,"Juicies - colorful cables for iPod, iPhone & iPad",Product Design,Design,USD,2011-05-23 13:52:52,5000,2011-04-22 13:52:52,22347.39,successful,1674,US,22347.39
1729835965,A Simple Solution for a Greener Planet,Technology,Technology,USD,2014-06-18 23:58:31,10000,2014-05-19 23:58:31,1783,failed,25,US,1783
324201387,Still I Weep,Plays,Theater,USD,2015-09-06 05:38:27,8000,2015-08-12 05:38:27,0,failed,0,US,0
71043695,Why? does my cat................. Vol 1.0 (Canceled),Journalism,Journalism,GBP,2015-03-12 16:45:52,15000,2015-02-10 17:45:52,17,canceled,1,GB,25.92878437
1572361306,Stripper Wives Of Las Vegas,Television,Film & Video,USD,2016-01-02 17:29:23,65000,2015-12-03 17:29:23,0,failed,0,US,0
1324782505,To Dream (The Film),Shorts,Film & Video,GBP,2014-10-08 10:59:13,10000,2014-08-28 10:59:13,10032,successful,74,GB,16602.94916544
727416530,THE ZIMBABWE FILM,Shorts,Film & Video,GBP,2014-04-25 01:00:00,2750,2014-04-07 18:54:06,967,failed,10,GB,1602.87224004
629846039,Kimbi Educational Robot (Suspended),Robots,Technology,USD,2014-07-15 05:14:36,1000,2014-06-15 05:14:36,150,suspended,1,US,150
245583739,Stop Chasing Influencers: A Kimanzi and Jared book.,Nonfiction,Publishing,USD,2016-01-20 06:59:00,4000,2015-12-15 12:43:35,10890,successful,240,US,10890
1309821331,Nightfall,Publishing,Publishing,USD,2012-10-27 01:47:56,3500,2012-09-27 01:47:56,7150.39,successful,163,US,7150.39
1146537511,Scraping together loose change for a tour bus,Music,Music,GBP,2016-03-29 17:31:00,300,2016-02-09 21:42:54,75.66,failed,2,GB,109.7867819568
1136604661,Listen2,Apps,Technology,USD,2016-01-10 00:00:35,50000,2015-12-11 00:00:35,30,failed,1,US,30
2081121471,Digitized Figures at Gowanus Loft,Installations,Art,USD,2016-09-14 05:59:00,5000,2016-08-16 14:01:59,5133,successful,44,US,1490
2004957272,Media Rewards: Plateforme de récompenses pour les Shoppers,Apps,Technology,EUR,2016-12-19 22:10:53,15000,2016-11-04 21:10:53,137,canceled,5,FR,152.32377195
2133673381,Pine Breeze,Narrative Film,Film & Video,USD,2012-06-07 17:13:15,200000,2012-05-08 17:13:15,0,failed,0,US,0
2034592728,Support Breakfast Table off to Taipei,Installations,Art,HKD,2016-11-11 14:48:12,10000,2016-10-12 14:48:12,30,failed,1,HK,0
1665941196,TAU CETI: Planetary Crisis,Tabletop Games,Games,USD,2016-04-07 03:00:00,22500,2016-03-08 16:00:43,105673,successful,1512,US,105673
1554237161,MYTHIC HERO,Games,Games,USD,2012-04-02 06:00:00,33000,2012-02-06 16:39:00,25784,failed,284,US,25784
1278624409,Four Novels in Four Months,Fiction,Publishing,USD,2012-07-06 03:00:00,2500,2012-06-16 23:06:39,2536,successful,41,US,2536
1650606848,Darklands: a World of War,Tabletop Games,Games,GBP,2013-02-15 16:39:00,5000,2013-01-16 16:39:00,108036.82,successful,475,GB,173696.266498565
199461103,Sport Link - Social Media Platform,Web,Technology,AUD,2015-05-08 00:19:50,500000,2015-04-08 00:19:50,0,failed,0,AU,0
1375009132,theBrolly,Product Design,Design,AUD,2014-12-16 09:45:31,30000,2014-11-11 09:45:31,1019,failed,4,AU,883.81593426
777776961,Join VOTA in making their new album and be on the COVER!,Pop,Music,USD,2011-08-01 19:48:00,15000,2011-05-18 04:34:50,16137,successful,170,US,16137
1461925108,SOTH (sick of the hate) movement,Ready-to-wear,Fashion,USD,2016-11-25 02:44:23,500,2016-10-26 02:44:23,1,failed,1,US,0
1709770837,Rock 4 Cancer (Canceled),Rock,Music,CAD,2014-11-20 00:15:07,10000,2014-10-21 00:15:07,0,canceled,0,CA,0
1299788214,[Taco Tension] - The Animated Web Series,Animation,Film & Video,USD,2014-11-17 00:01:05,7000,2014-10-18 00:01:05,4285,failed,43,US,4285
46076984,The Smart Reader,Technology,Technology,USD,2015-07-10 01:24:22,25000,2015-06-10 01:29:39,10,failed,1,US,10
43230722,An immersion in Swedish folk fiddle & nyckelharpa traditions,World Music,Music,USD,2012-06-28 05:59:00,5000,2012-05-28 20:10:50,13739.77,successful,265,US,13739.77
627671568,The Burlesque Club,Film & Video,Film & Video,GBP,2013-09-18 17:57:03,10000,2013-08-19 17:57:03,39,failed,1,GB,60.94921365
1775960848,DAMICO phone cases. Metal + wood.,Product Design,Design,USD,2016-06-01 15:47:33,1000,2016-04-26 15:47:33,446,failed,17,US,446
566597258,Shrimp,Documentary,Film & Video,USD,2014-08-07 19:12:26,9500,2014-07-08 19:12:26,75,failed,3,US,75
961789939,"Cookswell Jikos, The worlds best charcoal ovens from Kenya!",Product Design,Design,EUR,2017-01-01 01:00:00,10000,2016-11-07 17:36:16,1772,live,10,NL,395.6533859
1019338348,Bristol Improv goes to the Edinburgh Fringe Festival 2015!,Theater,Theater,GBP,2015-05-31 20:18:58,500,2015-05-01 20:18:58,915,successful,37,GB,1411.93026885
1595897048,Selling at Big Apple Con March 2017,Art,Art,USD,2016-12-18 21:55:32,1000,2016-10-19 21:55:32,1,live,1,US,0
1266409794,Inform Otaku - YouTube Comic Cons & Anime Convention,Festivals,Film & Video,USD,2015-07-13 06:59:00,1850,2015-05-23 21:47:04,5,failed,1,US,5
188455779,Parachute,Food,Food,USD,2014-04-20 17:37:21,15000,2014-03-21 16:37:21,21578,successful,123,US,21578
13442114,Codex,Tabletop Games,Games,USD,2016-03-03 07:51:16,50000,2016-02-02 07:51:16,354972.01,successful,1646,US,354972.01
581404283,The Second Breakfast,Tabletop Games,Games,GBP,2016-12-08 20:18:56,1000,2016-11-28 20:18:56,15776,live,181,GB,4619.66695728
240125832,The Lucid Dreamer: Wake Up Inside Your Dreams,Technology,Technology,EUR,2016-11-16 18:58:03,100000,2016-09-27 18:58:03,134450,canceled,354,NL,49961.24259841
1624272989,"""Jane's Dad's Cadillac"" a full length album",Music,Music,CAD,2015-06-19 06:00:00,15000,2015-05-14 04:35:57,15281,successful,92,CA,12632.60053237
1436025987,YouTube my son,Webseries,Film & Video,USD,2016-08-06 05:15:24,15000,2016-07-07 05:15:24,1,failed,1,US,0
689672587,Private Lives Public Eyes,People,Photography,USD,2014-09-19 20:54:15,41250,2014-07-21 20:54:15,0,failed,0,US,0
280865794,Everything Mount,Product Design,Design,USD,2011-12-06 18:59:02,20000,2011-10-31 17:59:02,150,failed,4,US,150
745375803,The World of Horror,Children's Books,Publishing,USD,2014-05-05 08:31:37,500,2014-04-10 08:31:37,208,failed,3,US,208
2056486380,Sunset Junction - a musical in need of its final stage,Narrative Film,Film & Video,USD,2010-07-31 16:00:00,5000,2010-06-17 22:00:59,5433.77,successful,64,US,5433.77
1569370947,The Elephant in the Room (Canceled),Drama,Film & Video,GBP,2015-03-02 00:59:00,7000,2015-02-09 13:16:08,4913,canceled,73,GB,7488.085081
1646375302,Impermanence: Photographs of Endangered Historic Places,Photography,Photography,USD,2011-07-09 21:11:04,10000,2011-05-10 21:11:04,2855,failed,44,US,2855
1548621592,The TILT:  The Coolest Cooling Stand for the MacBook Pro,Product Design,Design,USD,2011-11-28 04:27:50,8000,2011-10-19 04:27:50,22075,successful,407,US,22075
1740310757,Cruisin' Beauties 2015 Calendar,Fine Art,Photography,USD,2014-08-25 17:02:15,4000,2014-06-26 17:02:15,315,failed,11,US,315
1046994190,"""Tape"" with Constantine, Gregory, and Rebecca",Theater,Theater,USD,2011-06-06 20:36:36,5000,2011-05-02 20:36:36,5122,successful,69,US,5122
1153926151,Sam & Grams Soap Tuck,Crafts,Crafts,USD,2015-03-23 00:18:33,5000,2015-02-20 01:18:33,0,failed,0,US,0
519026566,Dawnforge,Video Games,Games,USD,2013-10-26 06:00:00,13870,2013-09-27 14:29:03,3,failed,3,US,3
2017837876,Grid Masters,Video Games,Games,USD,2015-06-14 05:59:00,10000,2015-05-15 02:58:19,763,failed,12,US,763
1108375345,Klassik OpenAir im Jagdschloss Grunewald,Classical Music,Music,EUR,2016-05-13 11:41:39,2500,2016-04-13 11:41:39,281,failed,6,DE,320.62655818
246167439,The Call - Short Film,Shorts,Film & Video,USD,2013-11-28 01:23:05,1000,2013-10-29 00:23:05,20,failed,1,US,20
2094798923,Audible Yoga - Practice Yoga by Listening,Technology,Technology,USD,2014-03-21 23:00:00,10000,2014-02-17 00:22:34,3272,failed,60,US,3272
1271183224,Digital Road Sign,Technology,Technology,USD,2014-09-08 00:51:09,20000,2014-08-09 00:51:09,3,failed,1,US,3
289418398,Girrion Book 1 The Chrysalis & the Stone Issue #2,Graphic Novels,Comics,USD,2015-07-09 16:27:29,6000,2015-06-09 16:27:29,6386,successful,228,US,6386
1834277402,BAD KINDERGARTENERS - The Card Game,Playing Cards,Games,USD,2016-07-31 15:58:42,10000,2016-07-01 15:58:42,200,failed,5,US,40
1463008682,Lets Change Up The Creative Process And Write A YA Novel,Young Adult,Publishing,GBP,2015-03-13 17:42:00,6500,2015-01-28 22:48:52,2819,failed,9,GB,4256.14793449
1585126260,Missing Love Child Film,Documentary,Film & Video,USD,2016-10-24 17:35:42,10000,2016-08-25 17:35:42,1,failed,1,US,0
1958004938,Fight the Fade - What We Know EP,Rock,Music,USD,2012-03-31 06:59:00,4000,2012-02-28 20:21:11,1274,failed,24,US,1274
1626886253,Happy Hands Hygiene Pals,Animation,Film & Video,USD,2015-08-10 01:39:27,300,2015-07-11 01:39:27,0,failed,0,US,0
1132764307,The Mindgator: The Kiss,Comic Books,Comics,USD,2016-03-09 15:38:31,3300,2016-02-08 15:38:31,3706,successful,83,US,3706
962621421,Renmen san krent - A fiction film about being gay in Haiti,Movie Theaters,Film & Video,CAD,2015-12-16 16:37:56,3500,2015-10-17 16:37:56,3500,successful,17,CA,2718.24392
1005163765,The UNEARTHING,Dance,Dance,USD,2011-12-20 18:30:24,14000,2011-11-10 18:30:24,14401,successful,261,US,14401
1716402237,SOS Titanic,Tabletop Games,Games,USD,2013-11-29 17:29:20,500,2013-11-19 17:29:20,7351,successful,279,US,7351
1519280243,Reverend,Horror,Film & Video,USD,2015-06-04 05:26:30,1500,2015-04-20 05:26:30,74,failed,2,US,74
438102841,Help Fund Gorky Park (Online Reality Docu-series),Webseries,Film & Video,USD,2013-02-17 23:56:09,12000,2013-01-18 23:56:09,325,failed,7,US,325
1540741003,Fightin' and Burnin'  the battle of depression,Country & Folk,Music,USD,2015-10-27 18:00:00,1000,2015-09-27 21:41:17,1000,successful,12,US,1000
169850222,The Open Utopia: A New Kind of Old Book,Nonfiction,Publishing,USD,2011-04-21 20:26:39,3500,2011-03-21 19:26:39,4350.26,successful,111,US,4350.26
1629302379,MAG RACK TABLE SERIES - lets your magazines disappear,Product Design,Design,CAD,2014-12-11 14:10:44,15000,2014-10-22 14:10:44,8162,failed,44,CA,7234.9881989
684640882,Nutidens utvandrare,Documentary,Film & Video,SEK,2015-12-02 21:49:59,15000,2015-10-03 21:49:59,2965,failed,8,SE,354.17876765
986975239,Dead Mans Bible,Film & Video,Film & Video,USD,2015-04-06 00:17:45,35000,2015-03-07 00:17:45,0,failed,0,US,0
1574138115,"The Artist Formerly Known as ""Trina""",Documentary,Film & Video,USD,2012-06-01 06:00:00,4000,2012-04-17 20:44:25,5245,successful,103,US,5245
199356413,Pikliz - Spicy and Delicious,Small Batch,Food,USD,2014-11-20 16:06:18,5000,2014-10-21 16:06:18,2356,failed,25,US,2356
1883825028,The Classical Vegetarian Cookbook (Canceled),Cookbooks,Food,USD,2015-06-21 04:01:00,20000,2015-05-04 20:51:17,225,canceled,2,US,225
853617464,Kevin J Thornton MAGAZINE,Periodicals,Publishing,USD,2012-08-12 02:55:46,1500,2012-07-13 02:55:46,308.19,failed,18,US,308.19
1942193425,Nurlington P.I.,Narrative Film,Film & Video,USD,2013-12-23 07:00:00,6000,2013-11-25 23:01:01,6326,successful,33,US,6326
49120438,The House Behind The Wall  Feature Horror Film,Film & Video,Film & Video,USD,2013-07-19 22:11:41,10000,2013-06-28 22:11:41,75,failed,3,US,75
834039252,16 Doors to Fairyworld: A mother-daughter writing project,Fiction,Publishing,USD,2016-06-27 01:19:24,250,2016-06-12 01:19:24,356,successful,10,US,356
893776870,My Denied Redemption....Wanting to create our first album!!,Rock,Music,USD,2012-12-05 07:23:19,25000,2012-10-06 07:23:19,0,failed,0,US,0
645298204,ONE DAY IN AUGUST,Documentary,Film & Video,USD,2012-08-06 21:11:22,10000,2012-06-07 21:11:22,1296,failed,23,US,1296
2104590998,Failure is not an Option,Music,Music,USD,2012-05-01 03:49:44,5000,2012-04-16 03:49:44,370,failed,9,US,370
356395091,Developing the Nursetree Gardener's Arch,Food,Food,USD,2012-10-24 02:00:00,5000,2012-09-27 07:58:49,2030,failed,33,US,2030
198838033,"AudIOfy - Your Personal Voicefeed for Facebook, Twitter, RSS",Apps,Technology,USD,2014-10-29 11:28:28,1000,2014-08-30 12:28:28,100,failed,1,US,100
465820451,"2$ Original Illustrations, Personalized, & Tattoos",Illustration,Art,USD,2015-05-24 21:10:35,2000,2015-04-24 21:10:35,151,failed,10,US,151
960391491,One Teen's Journey to Japan,Publishing,Publishing,USD,2012-06-27 23:47:45,2500,2012-05-28 23:47:45,2597,successful,32,US,2597
1331957772,Plus Five - The ultimate gaming deodorant.,Product Design,Design,USD,2016-11-24 15:58:04,25000,2016-10-25 15:58:04,1275,canceled,54,US,294
85124579,Banana Bash Rally Car,Design,Design,AUD,2014-08-31 13:58:07,100,2014-08-01 13:58:07,14,failed,3,AU,13.06053
744960591,Lucy's Milk - A picture book about a girl and her cow,Children's Books,Publishing,USD,2012-09-01 06:00:00,5500,2012-08-01 01:52:42,1290,failed,18,US,1290
1727118747,Pixel Playing Cards - Simplixel,Playing Cards,Games,AUD,2015-06-11 00:52:41,1300,2015-05-28 00:52:41,123,failed,6,AU,96.30388812
1834386114,"lovesliescrushing: bloweyelashwish, vinyl edition",Indie Rock,Music,USD,2015-08-12 22:35:55,6500,2015-07-13 22:35:55,8505.66,successful,182,US,8505.66
1410184331,Global Family ThinkTank,Publishing,Publishing,USD,2014-11-28 18:37:54,500,2014-10-29 17:37:54,0,failed,0,US,0
892899395,"An amazingly fun, online & real life social game of assassin",Video Games,Games,USD,2012-07-07 22:43:30,200000,2012-05-08 22:43:30,346,canceled,5,US,346
1057275797,KAREN  KUEHN - MAVERICK CAMERA - The Photographs & Stories,Photobooks,Photography,USD,2016-04-09 19:37:33,21000,2016-02-09 19:37:33,21831,successful,273,US,21831
920054538,Tabby - Sketchbook Graphic Novel,Graphic Novels,Comics,AUD,2015-08-16 15:21:53,600,2015-07-17 15:21:53,1751,successful,49,AU,1289.99081913
1228951780,AMONG WOLVES  Doc film about wild horses & bikers,Documentary,Film & Video,USD,2015-06-01 04:20:00,33500,2015-04-18 01:18:14,34198,successful,285,US,34198
1483279041,I Bit my World : THE AMERICAS,Art Books,Publishing,USD,2015-06-02 04:20:47,5000,2015-05-03 04:20:47,30,failed,1,US,30
160122431,Calligram Heart Art Portrait Designs,Digital Art,Art,USD,2013-06-03 14:00:00,10000,2013-05-14 20:07:56,0,failed,0,US,0
